 , , , , 
Mon Feb 12 21:07:05 +0000 2018,963157534415695877,863531469171560452,CrashGordon,"RT @Matthewcogdeill: #BreakingNews WHY is John McCain Meeting with Head of ISIS Terrorists... #LoganACT Violation?
💭Reply your Thoughts💭

2…"
Mon Feb 12 21:07:05 +0000 2018,963157534553944064,176727203,Shelley Valett,RT @KamalaHarris: These official portraits of @BarackObama and @MichelleObama are stunning. Congratulations to @kehindewiley on becoming th…
Mon Feb 12 21:07:05 +0000 2018,963157536554692608,2808542293,Dianne W,"RT @Patrickesque: What Happened by @HillaryClinton was named a best book of the year by:
✔️ The New York Times
✔️ The Washington Post
✔️ NP…"
Mon Feb 12 21:07:07 +0000 2018,963157541697015809,617105201,CHRISTOPHER BLV-KIKK,RT @ObamaFoundation: Watch Live: @BarackObama and @MichelleObama's portraits will be unveiled at the Smithsonian’s @NPG today at 10am ET: h…
Mon Feb 12 21:07:07 +0000 2018,963157542829543424,250132688,Clem Crampington,@NickJaynes @BarackObama @lyft Now that is a great idea.  Picking up drunk twenty somethings on a Saturday night fr… https://t.co/AK0jD3HZuS
Mon Feb 12 21:07:08 +0000 2018,963157546793086976,83894931,Bobcat,@KamalaHarris @BarackObama @MichelleObama @kehindewiley Haha you need glasses missy
Mon Feb 12 21:07:09 +0000 2018,963157552283488256,3219680120,Mary Frank,RT @metaquest: President @BarackObama and First Lady @MichelleObama taking in the moment at the unveiling of their official National Galler…
Mon Feb 12 21:07:10 +0000 2018,963157555508908034,883066790812712960,Laurelt1,RT @Mrsrosales10: @beefynobeef @antischool_ftw @HillaryClinton  https://t.co/N2pterWgj0
Mon Feb 12 21:07:10 +0000 2018,963157556234457088,617105201,CHRISTOPHER BLV-KIKK,RT @ObamaFoundation: Watch Live: @BarackObama and @MichelleObama's portraits will be unveiled at the Smithsonian’s @NPG today at 10am ET: h…
Mon Feb 12 21:07:10 +0000 2018,963157557157224449,54246318,Kristina Revillas,RT @Saintsfan5348: I'm watching the Obamas At the National Portrait Gallery. I love the new portraits. I miss @BarackObama so much. And yes…
Mon Feb 12 21:07:11 +0000 2018,963157559640297473,16209626,I'mSTILLWithHer,"RT @ValerieJarrett: “We miss you guys”, @BarackObama.  “We miss you more”, the audience. https://t.co/3q11gCWNWD"
Mon Feb 12 21:07:12 +0000 2018,963157563217981440,61635389,Jack Sienkiewicz,@justanavywife @BarackObama @POTUS those portraits were a disgrace to the American people - I sure as hell hope our… https://t.co/5NXPnTf5DM
Mon Feb 12 21:07:12 +0000 2018,963157565663199232,1104728851,Yuggy,@TARD1S__Copilot @T_S_P_O_O_K_Y @BarackObama @MZHemingway Mollie is the greatest. You can tell when a Dem gets frus… https://t.co/h3OLtKmD7v
Mon Feb 12 21:07:13 +0000 2018,963157568339234816,1491797982,Madeline Peck,im so lucky bc we have a piece of art made by amy sherald (the one who painted michelle) here at mass art on displa… https://t.co/BPz7xEUXTC
Mon Feb 12 21:07:14 +0000 2018,963157574106402824,931662151701237760,Susan Holt,@BarackObama #peaceandlove
Mon Feb 12 21:07:14 +0000 2018,963157574202920965,771834104866279425,Chester_Forever,@KandissM1 @Bstn_trumpstah @TheRealJuIian @realDonaldTrump @foxandfriends @TheDemocrats @HillaryClinton @DWStweets… https://t.co/NzcvCm7IlG
Mon Feb 12 21:07:15 +0000 2018,963157575926558720,430138474,Jeremy Rodriguez,Miss you @BarackObama
Mon Feb 12 21:07:15 +0000 2018,963157577004658689,869059579186991105,fmw,@JBOMBI1 @TheLinuxDude_ @thehill @BarackObama Do you really support #prejudicetrump?
Mon Feb 12 21:07:15 +0000 2018,963157577973620747,14769495,Kathryn [clever thing goes here] Brightbill ✒,RT @andyharnik: Former President @BarackObama looks at the official portrait of former first lady @MichelleObama at the Smithsonian's Natio…
Mon Feb 12 21:07:17 +0000 2018,963157582906118147,2453025128,Gloria Minott,RT @NPG: A historic day—we are honored to have such amazing works of President @BarackObama and Mrs. @MichelleObama in our collection. Reli…
Mon Feb 12 21:07:17 +0000 2018,963157584164376576,811204357,AnDré McKinstry,President @BarackObama and First Lady @MichelleObama:  SMITHSONIAN Worthy! How about THIS for Black History?… https://t.co/faNw97ePVQ
Mon Feb 12 21:07:18 +0000 2018,963157590464172033,620531704,Brian Smith,"@peterdaou @MichelleObama @BarackObama Yes they paved the way for excellent race relations, group think identity po… https://t.co/HGzqGtc8bL"
Mon Feb 12 21:07:18 +0000 2018,963157590510206976,254434148,UnstableShitholePresident,@Susan24119419 @girlsreallyrule @BarackObama Who said anything about wishing them dead or that they were doing coca… https://t.co/shfuCtbzRG
Mon Feb 12 21:07:18 +0000 2018,963157590837465088,359430384,C. Shawn Eib,@RidgeKayser @KeepRightX @ChrisJZullo @BarackObama Why would I need to spin the official NASA budget numbers?… https://t.co/6rItGKmcgk
Mon Feb 12 21:07:19 +0000 2018,963157591290347520,357232722,#Lock Them All Up,RT @KamalaHarris: These official portraits of @BarackObama and @MichelleObama are stunning. Congratulations to @kehindewiley on becoming th…
